Prime#,Prime Reciprocal,Pattern Length
48371,2.0673544065659177e-05,48370
48383,2.066841659260484e-05,48382
48397,2.0662437754406264e-05,12099
48407,2.0658169273039024e-05,48406
48409,2.0657315788386457e-05,24204
48413,2.065560903063227e-05,12103
48437,2.0645374403864814e-05,24218
48449,2.0640260892897688e-05,24224
48463,2.0634298330685265e-05,48462
48473,2.0630041466383347e-05,48472
48479,2.062748819076301e-05,24239
48481,2.062663723933087e-05,8080
48487,2.0624084806236724e-05,16162
48491,2.0622383535088986e-05,3730
48497,2.0619832154566263e-05,48496
48523,2.0608783463512148e-05,24261
48527,2.0607084715725267e-05,48526
48533,2.060453711907362e-05,24266
48539,2.0601990152248707e-05,48538
48541,2.06011413032282e-05,9708
48563,2.0591808578547454e-05,24281
48571,2.0588416956620205e-05,16190
48589,2.0580789890716006e-05,48588
48593,2.0579095754532545e-05,48592
48611,2.057147559194421e-05,48610
48619,2.0568090664143646e-05,16206
48623,2.0566398617938014e-05,48622
48647,2.0556252184101795e-05,48646
48649,2.055540709983761e-05,12162
48661,2.0550338053060972e-05,9732
48673,2.0545271505762948e-05,5408
48677,2.0543583211783798e-05,12169
48679,2.0542739168840774e-05,1281
48731,2.0520818370236605e-05,48730
48733,2.0519976196827612e-05,24366
48751,2.0512399745646242e-05,24375
48757,2.0509875505055683e-05,24378
48761,2.0508193023112733e-05,4876
48767,2.0505669817704595e-05,48766
48779,2.0500625269070705e-05,48778
48781,2.04997847522601e-05,48780
48787,2.0497263615307355e-05,8131
48799,2.049222320129511e-05,24399
48809,2.04880247495339e-05,24404
48817,2.0484667226580904e-05,48816
48821,2.048298887773704e-05,48820
48823,2.0482149806443683e-05,16274
48847,2.0472086310315885e-05,48846
48857,2.0467896104959373e-05,48856
48859,2.0467058269714895e-05,48858
48869,2.0462870122163335e-05,48868
48871,2.0462032698328252e-05,24435
48883,2.04570095943375e-05,8147
48889,2.0454498967047802e-05,24444
48907,2.0446970781278752e-05,8151
48947,2.0430261303042066e-05,24473
48953,2.0427757236533002e-05,48952
48973,2.041941477957242e-05,24486
48989,2.0412745718426585e-05,48988
48991,2.041191239207201e-05,8165
49003,2.0406913862416585e-05,8167
49009,2.040441551551756e-05,6126
49019,2.0400252963136743e-05,49018
49031,2.0395260141543107e-05,24515
49033,2.039442824220423e-05,49032
49037,2.0392764647103208e-05,24518
49043,2.0390269763268967e-05,24521
49057,2.0384450740974784e-05,7008
49069,2.0379465650410645e-05,5452
49081,2.0374482997493937e-05,12270
49103,2.0365354458994358e-05,49102
49109,2.036286627705716e-05,49108
49117,2.0359549646761813e-05,12279
49121,2.0357891736731743e-05,24560
49123,2.0357062882967244e-05,24561
49139,2.0350434481776186e-05,49138
49157,2.0342982688121732e-05,24578
49169,2.0338017856779678e-05,6146
49171,2.0337190620487685e-05,4470
49177,2.0334709315330337e-05,16392
49193,2.0328095460736283e-05,49192
49199,2.0325616374316552e-05,24599
49201,2.0324790146541736e-05,24600
49207,2.0322311866197898e-05,49206
49211,2.032066001503729e-05,49210
49223,2.0315706072364545e-05,49222
49253,2.0303331776744565e-05,24626
49261,2.030003451005867e-05,49260
49277,2.0293443188505792e-05,24638
49279,2.029261957426084e-05,8213
49297,2.0285210053350103e-05,208
49307,2.0281095990427322e-05,24653
49331,2.0271229044616975e-05,49330
49333,2.0270407232481302e-05,8222
49339,2.026794219582886e-05,16446
49363,2.0258088041650628e-05,8227
49367,2.0256446614134947e-05,49366
49369,2.0255626000121533e-05,12342
49391,2.024660363224069e-05,24695
49393,2.0245783815520417e-05,5488
49409,2.0239227671072073e-05,12352
49411,2.023840845155937e-05,9882
49417,2.023595119088573e-05,16472
49429,2.023103845920411e-05,49428
49433,2.0229401412012217e-05,49432
49451,2.0222037976987322e-05,49450
49459,2.0218767059584705e-05,16486
49463,2.0217131997654814e-05,49462
49477,2.0211411362855468e-05,3534
49481,2.020977749034983e-05,24740
49499,2.020242833188549e-05,49498
49523,2.0192637764271145e-05,24761
49529,2.019019160491833e-05,24764
49531,2.0189376350164543e-05,49530
49537,2.0186930980882978e-05,49536
49547,2.0182856681534706e-05,3539
49549,2.0182042019011484e-05,49548
49559,2.017796969268952e-05,24779
49597,2.016250982922354e-05,24798
49603,2.016007096344979e-05,24801
49613,2.015600749803479e-05,24806
49627,2.015032139762629e-05,24813
49633,2.0147885479418933e-05,49632
49639,2.0145450150083605e-05,24819
49663,2.013571471719389e-05,1602
49667,2.0134093059778122e-05,24833
49669,2.01332823290181e-05,16556
49681,2.0128419315231176e-05,4968
49697,2.0121938950037224e-05,49696
49711,2.0116272052463238e-05,24855
49727,2.0109799505298934e-05,49726
49739,2.010494782766039e-05,49738
49741,2.0104139442311172e-05,9948
49747,2.0101714676261885e-05,8291
49757,2.0097674699037322e-05,24878
49783,2.0087178354056607e-05,49782
49787,2.0085564504790408e-05,803
49789,2.008475767739862e-05,16596
49801,2.007991807393426e-05,6225
49807,2.0077499146706285e-05,49806
49811,2.00758868523017e-05,9962
49823,2.007105152238926e-05,49822
49831,2.0067829262908633e-05,453
49843,2.0062997813133238e-05,24921
49853,2.005897338174232e-05,12463
49871,2.0051733472358684e-05,24935
49877,2.0049321330472963e-05,12469
49891,2.0043695255657334e-05,49890
49919,2.0032452573168534e-05,24959
49921,2.0031650007011078e-05,24960
49927,2.0029242694333726e-05,49926
49937,2.0025231792057992e-05,49936
49939,2.002442980436132e-05,7134
49943,2.00228260216647e-05,49942
49957,2.0017214804732068e-05,24978
49991,2.000360064811666e-05,4999
49993,2.000280039205489e-05,49992
49999,2.000040000800016e-05,641
50021,1.9991603526518863e-05,10004
50023,1.9990804230054175e-05,5558
50033,1.998680870625387e-05,50032
50047,1.998121765540392e-05,50046
50051,1.9979620786797465e-05,50050
50053,1.99788224482049e-05,12513
50069,1.9972438035510995e-05,50068
50077,1.9969247359067038e-05,12519
50087,1.9965260446822528e-05,50086
50093,1.9962869063541813e-05,3578
50101,1.9959681443484163e-05,50100
50111,1.9955698349663746e-05,25055
50119,1.9952513019014746e-05,25059
50123,1.995092073499192e-05,25061
50129,1.9948532785413633e-05,25064
50131,1.9947736929245376e-05,10026
50147,1.9941372365246176e-05,25073
50153,1.993898670069587e-05,50152
50159,1.993660160689009e-05,25079
50177,1.992944974789246e-05,50176
50207,1.9917541378692214e-05,50206
50221,1.991198900858207e-05,5580
50227,1.990961036892508e-05,2283
50231,1.9908024924847207e-05,25115
50261,1.9896142138039434e-05,50260
50263,1.9895350456598293e-05,50262
50273,1.989139299425139e-05,50272
50287,1.9885855191202498e-05,16762
50291,1.9884273528066653e-05,50290
50311,1.9876368984913835e-05,1677
50321,1.987241906957334e-05,5032
50329,1.986926026744024e-05,25164
50333,1.986768124292214e-05,25166
50341,1.9864523946683618e-05,50340
50359,1.9857423697849442e-05,25179
50363,1.985584655401783e-05,25181
50377,1.9850328522937056e-05,16792
50383,1.984796459123117e-05,16794
50387,1.9846388949530633e-05,25193
50411,1.9836940350320368e-05,50410
50417,1.9834579606085248e-05,50416
50423,1.9832219423675704e-05,50422
50441,1.9825142245395612e-05,12610
50459,1.981807011633207e-05,50458
50461,1.9817284635659223e-05,16820
50497,1.9803156623165734e-05,50496
50503,1.9800803912638854e-05,50502
50513,1.979688397046305e-05,50512
50527,1.979139865814317e-05,50526
50539,1.978669938067631e-05,50538
50543,1.9785133450725125e-05,50542
50549,1.9782785020475184e-05,50548
50551,1.9782002334276274e-05,25275
50581,1.977026946877286e-05,50580
50587,1.9767924565599857e-05,8431
50591,1.9766361605819215e-05,25295
50593,1.9765580218607316e-05,50592
50599,1.9763236427597383e-05,25299
50627,1.975230608173504e-05,25313
50647,1.974450609118013e-05,50646
50651,1.9742946832244182e-05,50650
50671,1.973515423023031e-05,5067
50683,1.973048162105637e-05,25341
50707,1.972114303745045e-05,25353
50723,1.9714922224631823e-05,25361
50741,1.9707928499635403e-05,50740
50753,1.9703268772289324e-05,50752
50767,1.969783520791065e-05,50766
50773,1.969550745474957e-05,4231
50777,1.969395592492664e-05,50776
50789,1.9689302801787788e-05,50788
50821,1.967690521634757e-05,3388
50833,1.967226014596817e-05,50832
50839,1.9669938433092703e-05,25419
50849,1.966607012920608e-05,3178
50857,1.9662976581394893e-05,16952
50867,1.9659111014999903e-05,25433
50873,1.9656792404615414e-05,50872
50891,1.9649839853805192e-05,7270
50893,1.9649067651739924e-05,25446
50909,1.9642892219450393e-05,50908
50923,1.9637491899534592e-05,2829
50929,1.9635178385595633e-05,8488
50951,1.962670016290161e-05,25475
50957,1.9624389190886435e-05,12739
50969,1.9619768879122605e-05,12742
50971,1.9618999038669047e-05,16990
50989,1.9612073192257154e-05,16996
50993,1.961053477928343e-05,50992
51001,1.9607458677280836e-05,25500
51031,1.959593188454077e-05,8505
51043,1.9591324961307133e-05,25521
51047,1.958978980155543e-05,51046
51059,1.9585185765486987e-05,51058
51061,1.9584418636532776e-05,3404
51071,1.958058389301169e-05,25535
51109,1.956602555322937e-05,51108
51131,1.9557606931215896e-05,51130
51133,1.955684196116011e-05,12783
51137,1.955531220055928e-05,51136
51151,1.954995992258216e-05,8525
51157,1.954766698594523e-05,12789
51169,1.9543082725869177e-05,25584
51193,1.9533920653214307e-05,51192
51197,1.9532394476238843e-05,12799
51199,1.9531631477177287e-05,371
51203,1.953010565787161e-05,25601
51217,1.9524767167151533e-05,51216
51229,1.9520193640320913e-05,17076
51239,1.951638400437167e-05,25619
51241,1.951562225561562e-05,1220
51257,1.950953040560314e-05,51256
51263,1.950724694223904e-05,51262
51283,1.949963925667375e-05,8547
51287,1.9498118431571352e-05,51286
51307,1.9490517863059623e-05,25653
51329,1.948216407878587e-05,12832
51341,1.9477610486745486e-05,3020
51343,1.947685176168124e-05,51342
51347,1.9475334488869846e-05,25673
51349,1.947457594110888e-05,51348
51361,1.947002589513444e-05,25680
51383,1.9461689663896618e-05,51382
51407,1.9452603731009395e-05,51406
51413,1.945033357322078e-05,25706
51419,1.944806394523425e-05,51418
51421,1.9447307520273818e-05,51420
51427,1.9445038598401616e-05,2857
51431,1.9443526277925766e-05,25715
51437,1.9441258238233178e-05,25718
51439,1.944050234258053e-05,25719
51449,1.94367237458454e-05,6431
51461,1.9432191368220593e-05,51460
51473,1.9427661103879704e-05,51472
51479,1.9425396763728898e-05,25739
51481,1.942464210096929e-05,2145
51487,1.9422378464466758e-05,51486
51503,1.941634467895074e-05,51502
51511,1.9413329191823105e-05,8585
51517,1.9411068191082556e-05,8586
51521,1.9409561149822403e-05,12880
51539,1.940278235899028e-05,51538
51551,1.9398265795037922e-05,25775
51563,1.9393751333320404e-05,25781
51577,1.9388487116350313e-05,51576
51581,1.938698357922491e-05,51580
51593,1.938247436667765e-05,51592
51599,1.9380220546909824e-05,25799
51607,1.937721626911078e-05,17202
51613,1.9374963671943114e-05,561
51631,1.9368209021711762e-05,25815
51637,1.9365958518116853e-05,25818
51647,1.9362208840784556e-05,7378
51659,1.9357711144234305e-05,51658
51673,1.9352466471851838e-05,17224
51679,1.9350219624992745e-05,25839
51683,1.9348722016910783e-05,25841
51691,1.934572749608249e-05,51690
51713,1.9337497341094114e-05,51712
51719,1.9335253968560876e-05,25859
51721,1.93345062933818e-05,25860
51749,1.9324044909080367e-05,51748
51767,1.9317325709428786e-05,286
51769,1.9316579420116287e-05,12942
51787,1.930986541023809e-05,959
51797,1.9306137421086163e-05,12949
51803,1.930390131845646e-05,25901
51817,1.9298685759499777e-05,51816
51827,1.9294962085399502e-05,25913
51829,1.9294217523008356e-05,17276
51839,1.9290495572831266e-05,25919
51853,1.9285287254353654e-05,8642
51859,1.9283055978711505e-05,51858
51869,1.9279338333108406e-05,51868
51871,1.927859497599815e-05,1729
51893,1.9270421829533848e-05,12973
51899,1.9268193992177112e-05,51898
51907,1.926522434353748e-05,8651
51913,1.926299770770327e-05,51912
51929,1.9257062527682026e-05,25964
51941,1.9252613542288367e-05,10388
51949,1.9249648693911336e-05,5772
51971,1.924150006734525e-05,51970
51973,1.9240759625190002e-05,12993
51977,1.9239278911826384e-05,51976
51991,1.9234098209305457e-05,25995
52009,1.922744140437232e-05,197
52021,1.9223006093692932e-05,3468
52027,1.9220789205604784e-05,26013
52051,1.9211926764135174e-05,17350
52057,1.9209712430604912e-05,52056
52067,1.9206023008815565e-05,3719
52069,1.920528529451305e-05,17356
52081,1.9200860198536894e-05,5208
52103,1.9192752816536477e-05,52102
52121,1.918612459469312e-05,26060
52127,1.9183916204654017e-05,52126
52147,1.9176558574798168e-05,26073
52153,1.9174352386248155e-05,52152
52163,1.9170676533174857e-05,26081
52177,1.9165532705981564e-05,17392
52181,1.9164063548034725e-05,52180
52183,1.9163329053523178e-05,52182
52189,1.916112590775834e-05,17396
52201,1.915672113561043e-05,8700
52223,1.9148650977538632e-05,52222
52237,1.9143518961655533e-05,4353
52249,1.9139122279852247e-05,26124
52253,1.9137657168009494e-05,13063
52259,1.9135459920779194e-05,52258
52267,1.9132531042531616e-05,26133
52289,1.9124481248446135e-05,26144
52291,1.9123749784857814e-05,52290
52301,1.9120093306055333e-05,52300
52313,1.9115707376751476e-05,4024
52321,1.9112784541579863e-05,1635
52361,1.9098183762724166e-05,26180
52363,1.9097454309340565e-05,26181
52369,1.9095266283488324e-05,26184
52379,1.9091620687680178e-05,52378
52387,1.9088705213125395e-05,26193
52391,1.9087247809738315e-05,26195
52433,1.9071958499418305e-05,52432
52453,1.9064686481230817e-05,26226
52457,1.9063232743008558e-05,52456
52489,1.90516108136943e-05,26244
52501,1.9047256242738232e-05,52500
52511,1.904362895393346e-05,26255
52517,1.904145324371156e-05,13129
52529,1.9037103314359686e-05,13132
52541,1.9032755371995205e-05,52540
52543,1.9032030908018193e-05,17514
52553,1.9028409415256978e-05,52552
52561,1.9025513213218926e-05,1314
52567,1.9023341640192516e-05,52566
52571,1.902189420022446e-05,52570
52579,1.9018999980981e-05,18
52583,1.901755320160508e-05,52582
52609,1.9008154498279762e-05,4384
52627,1.9001653143823514e-05,26313
52631,1.9000209002299026e-05,26315
52639,1.8997321377685746e-05,849
52667,1.8987221599863293e-05,26333
52673,1.8985058758756858e-05,52672
52691,1.8978573190867512e-05,52690
52697,1.897641231948688e-05,52696
52709,1.8972092052590638e-05,52708
52711,1.897137219935118e-05,753
52721,1.8967773752394682e-05,26360
52727,1.8965615339389688e-05,52726
52733,1.8963457417556368e-05,26366
52747,1.8958424175782508e-05,26373
52757,1.8954830638588245e-05,26378
52769,1.8950520191779263e-05,13192
52783,1.894549381429627e-05,52782
52807,1.8936883367735337e-05,52806
52813,1.893473197886884e-05,8802
52817,1.8933297991177083e-05,52816
52837,1.8926131309499025e-05,629
52859,1.8918254223500257e-05,52858
52861,1.89175384498969e-05,17620
52879,1.891109892395847e-05,26439
52883,1.8909668513510958e-05,26441
52889,1.890752330352247e-05,2404
52901,1.8903234343396154e-05,52900
52903,1.8902519705876793e-05,17634
52919,1.8896804550350536e-05,26459
52937,1.889037912990914e-05,52936
52951,1.8885384600857397e-05,8825
52957,1.8883244896803068e-05,26478
52963,1.8881105677548476e-05,8827
52967,1.8879679800630582e-05,52966
52973,1.8877541389009495e-05,13243
52981,1.8874690926936072e-05,52980
52999,1.8868280533594974e-05,26499
53003,1.8866856593023037e-05,26501
53017,1.8861874493087124e-05,53016
53047,1.885120741983524e-05,17682
53051,1.8849786054928276e-05,53050
53069,1.8843392564397295e-05,53068
53077,1.8840552404996514e-05,13269
53087,1.883700340949762e-05,53086
53089,1.883629377083765e-05,26544
53093,1.8834874653909178e-05,13273
53101,1.8832037061448937e-05,17700
53113,1.8827782275525767e-05,53112
53117,1.8826364440762845e-05,13279
53129,1.882211221743304e-05,6641
53147,1.8815737482830638e-05,26573
53149,1.8815029445521083e-05,53148
53161,1.8810782340437538e-05,26580
53171,1.880724455060089e-05,818
53173,1.8806537152314144e-05,26586
53189,1.880087988117844e-05,53188
53197,1.8798052521758747e-05,26598
53201,1.8796639160918027e-05,26600
53231,1.8786045725235294e-05,26615
53233,1.8785339920725865e-05,53232
53239,1.8783222825372377e-05,8873
53267,1.8773349353258116e-05,26633
53269,1.8772644502431058e-05,53268
53279,1.87691210420616e-05,26639
53281,1.876841650869916e-05,3330
53299,1.8762078087769003e-05,53298
53309,1.8758558592357762e-05,53308
53323,1.875363351649382e-05,26661
53327,1.87522268269357e-05,4102
53353,1.8743088486120744e-05,17784
53359,1.874098090294046e-05,8893
53377,1.8734660996309273e-05,17792
53381,1.8733257151420917e-05,53380
53401,1.8726241081627683e-05,2225
53407,1.8724137285374575e-05,17802
53411,1.87227350171313e-05,53410
53419,1.8719931110653513e-05,53418
53437,1.871362539064693e-05,13359
53441,1.8712224696394154e-05,26720
53453,1.870802387143846e-05,13363
53479,1.8698928551394005e-05,8913
53503,1.8690540717342953e-05,53502
53507,1.868914347655447e-05,26753
53527,1.8682160405029237e-05,53526
53549,1.8674485051074716e-05,53548
53551,1.8673787604339788e-05,26775
53569,1.8667512927252703e-05,13392
53591,1.865984960161221e-05,26795
53593,1.8659153247625624e-05,17864
53597,1.8657760695561318e-05,26798
53609,1.8653584286220598e-05,13402
53611,1.8652888399768705e-05,53610
53617,1.865080105190518e-05,53616
53623,1.86487141711579e-05,53622
53629,1.864662775737008e-05,53628
53633,1.8645237074189397e-05,53632
53639,1.8643151438319134e-05,26819
53653,1.8638286768680224e-05,13413
53657,1.8636897329332613e-05,53656
53681,1.862856504163484e-05,5368
53693,1.8624401691095673e-05,26846
53699,1.862232071360733e-05,53698
53717,1.8616080570396708e-05,13429
53719,1.861538747929038e-05,26859
53731,1.861123001619177e-05,10746
53759,1.860153648691382e-05,26879
53773,1.8596693507894296e-05,26886
53777,1.8595310262751733e-05,53776
53783,1.8593235780822936e-05,53782
53791,1.8590470524808982e-05,26895
53813,1.8582870310148106e-05,26906
53819,1.8580798602723944e-05,53818
53831,1.8576656573349928e-05,26915
53849,1.8570446990659066e-05,26924
53857,1.8567688508457584e-05,17952
53861,1.8566309574645847e-05,10772
53881,1.855941797665225e-05,26940
53887,1.8557351494794664e-05,17962
53891,1.855597409586016e-05,53890
53897,1.8553908380800416e-05,53896
53899,1.8553219911315608e-05,17966
53917,1.8547025984383404e-05,26958
53923,1.85449622610018e-05,8987
53927,1.8543586700539617e-05,53926
53939,1.8539461243256273e-05,53938
53951,1.853533762117477e-05,1079
53959,1.8532589558739042e-05,26979
53987,1.8522977753903717e-05,26993
53993,1.8520919378437945e-05,53992
54001,1.8518175589340937e-05,3375
54011,1.85147469959823e-05,54010
54013,1.8514061429655822e-05,3858
54037,1.85058385920758e-05,13509
54049,1.8501729911746748e-05,27024
54059,1.8498307404872453e-05,54058
54083,1.8490098552225284e-05,27041
54091,1.8487363886783384e-05,54090
54101,1.8483946692297738e-05,54100
54121,1.8477116091720404e-05,13530
54133,1.847302015406499e-05,13533
54139,1.847097286614086e-05,54138
54151,1.846687965134531e-05,5415
54163,1.846278825028156e-05,27081
54167,1.8461424852770137e-05,54166
54181,1.8456654546796847e-05,3612
54193,1.8452567674791948e-05,54192
54217,1.84443993581349e-05,54216
54251,1.8432839947650735e-05,54250
54269,1.8426726123569624e-05,54268
54277,1.8424010170053613e-05,27138
54287,1.8420616353823197e-05,54286
54293,1.841858066417402e-05,13573
54311,1.841247629393677e-05,27155
54319,1.8409764539111544e-05,27159
54323,1.8408408961213483e-05,27161
54331,1.840569840422595e-05,54330
54347,1.8400279684251202e-05,27173
54361,1.839554092088078e-05,1359
54367,1.8393510769400555e-05,54366
54371,1.839215758400618e-05,10874
54377,1.839012817919341e-05,54376
54401,1.83820150364883e-05,27200
54403,1.8381339264378803e-05,27201
54409,1.8379312246135748e-05,27204
54413,1.837796114899013e-05,13603
54419,1.83759348756868e-05,54418
54421,1.837525955054115e-05,18140
54437,1.836985873578632e-05,13609
54443,1.836783424866374e-05,27221
54449,1.8365810207717314e-05,27224
54469,1.8359066625052783e-05,612
54493,1.8350980859926963e-05,9082
54497,1.83496339248032e-05,54496
54499,1.8348960531385896e-05,18166
54503,1.834761389281324e-05,54502
54517,1.8342902213988297e-05,27258
54521,1.8341556464481576e-05,27260
54539,1.8335503034525753e-05,54538
54541,1.833483067783869e-05,54540
54547,1.8332813903606065e-05,27273
54559,1.832878168588134e-05,9093
54563,1.832743800744094e-05,27281
54577,1.8322736683951114e-05,54576
54581,1.8321393891647275e-05,54580
54583,1.8320722569298134e-05,18194
54601,1.831468288126591e-05,27300
54617,1.830931761173261e-05,54616
54623,1.83073064460026e-05,54622
54629,1.830529572205239e-05,54628
54631,1.8304625578883783e-05,3035
54647,1.8299266199425403e-05,54646
54667,1.8292571386759837e-05,9111
54673,1.8290563898084978e-05,816
54679,1.8288556849978968e-05,9113
54709,1.8278528212908295e-05,54708
54713,1.8277191892237677e-05,54712
54721,1.827451983699128e-05,5472
54727,1.8272516308220804e-05,54726
54751,1.8264506584354624e-05,9125
54767,1.825917066846824e-05,54766
54773,1.8257170503715335e-05,27386
54779,1.825517077712262e-05,54778
54787,1.8252505156332706e-05,9131
54799,1.824850818445592e-05,9133
54829,1.8238523409144796e-05,54828
54833,1.823719293126402e-05,54832
54851,1.823120818216623e-05,54850
54869,1.822522735971131e-05,54868
54877,1.8222570475791314e-05,27438
54881,1.822124232430167e-05,784
54907,1.821261405649553e-05,27453
54917,1.820929766738897e-05,13729
54919,1.820863453449626e-05,27459
54941,1.8201343259132524e-05,10988
54949,1.8198693333818632e-05,54948
54959,1.8195382012045343e-05,27479
54973,1.819074818547287e-05,9162
54979,1.8188762982229577e-05,18326
54983,1.8187439754105814e-05,54982
55001,1.8181487609316193e-05,27500
55009,1.817884346197895e-05,13752
55021,1.8174878682684792e-05,7860
55049,1.8165634253119947e-05,27524
55051,1.816497429656137e-05,18350
55057,1.8162994714568537e-05,55056
55061,1.8161675232923484e-05,11012
55073,1.815771793800955e-05,55072
55079,1.815573993718114e-05,27539
55103,1.814783224143876e-05,55102
55109,1.81458563936925e-05,55108
55117,1.814322259919807e-05,13779
55127,1.813993143105919e-05,55126
55147,1.8133352675576186e-05,27573
55163,1.812809310588619e-05,27581
55171,1.8125464465026915e-05,55170
55201,1.8115613847575227e-05,27600
55207,1.811364500878512e-05,18402
55213,1.8111676597902667e-05,13803
55217,1.8110364561638626e-05,55216
55219,1.8109708614788387e-05,55218
55229,1.8106429593148526e-05,55228
55243,1.810184095722535e-05,297
55249,1.8099875110861736e-05,13812
55259,1.8096599648925967e-05,55258
55291,1.808612613264365e-05,18430
55313,1.8078932619818126e-05,55312
55331,1.8073051273246463e-05,55330
55333,1.8072398026494135e-05,4611
55337,1.8071091674648064e-05,55336
55339,1.8070438569544083e-05,18446
55343,1.8069132500948628e-05,55342
55351,1.80665209300645e-05,1845
55373,1.805934300110162e-05,27686
55381,1.805673425904191e-05,11076
55399,1.8050867344175887e-05,27699
55411,1.8046958185197886e-05,55410
55439,1.803784339544364e-05,27719
55441,1.803719269132952e-05,27720
55457,1.803198874803902e-05,55456
55469,1.802808776073122e-05,55468
55487,1.8022239443473246e-05,55486
55501,1.8017693374894146e-05,55500
55511,1.8014447586964745e-05,27755
55529,1.8008608114678816e-05,6941
55541,1.800471723591581e-05,55540
55547,1.800277242695375e-05,27773
55579,1.7992407204159843e-05,55578
55589,1.7989170519347354e-05,55588
55603,1.798464111648652e-05,9267
55609,1.798270064198241e-05,6951
55619,1.7979467448174185e-05,55618
55621,1.797882094892217e-05,2060
55631,1.797558914993439e-05,27815
55633,1.7974942929556197e-05,18544
55639,1.797300454717015e-05,27819
55661,1.7965900720432618e-05,55660
55663,1.7965255196450067e-05,55662
55667,1.7963964287638997e-05,27833
55673,1.79620282722325e-05,55672
55681,1.7959447567392827e-05,9280
55691,1.7956222728986732e-05,55690
55697,1.7954288381779988e-05,55696
55711,1.794977652528226e-05,1857
55717,1.7947843566595472e-05,27858
55721,1.794655515873728e-05,13930
55733,1.79426910448029e-05,13933
55763,1.7933038035973675e-05,3983
55787,1.792532310394895e-05,27893
55793,1.7923395408026096e-05,55792
55799,1.7921468126668936e-05,27899
55807,1.791889906284158e-05,55806
55813,1.791697274828445e-05,9302
55817,1.791568876865471e-05,55816
55819,1.7915046847847508e-05,7974
55823,1.7913763144223707e-05,55822
55829,1.7911837933690376e-05,55828
55837,1.790927162992281e-05,13959
55843,1.7907347384631914e-05,27921
55849,1.790542355279414e-05,27924
55871,1.7898373037890854e-05,27935
55889,1.7892608563402458e-05,1996
55897,1.7890047766427535e-05,18632
55901,1.788876764279709e-05,55900
55903,1.788812764967891e-05,7986
55921,1.7882369771642138e-05,1165
55927,1.7880451302590877e-05,55926
55931,1.7879172551894298e-05,55930
55933,1.787853324513257e-05,27966
55949,1.7873420436468927e-05,55948
55967,1.7867672021012382e-05,55966
55987,1.7861289227856465e-05,9331
55997,1.785809954104684e-05,27998
56003,1.7856186275735227e-05,28001
56009,1.785427342034316e-05,7001
56039,1.7844715287567587e-05,28019
56041,1.7844078442568834e-05,28020
56053,1.7840258326940573e-05,14013
56081,1.7831351081471443e-05,28040
56087,1.7829443543067022e-05,56086
56093,1.7827536412743123e-05,28046
56099,1.7825629690368813e-05,56098
56101,1.7824994206876884e-05,56100
56113,1.7821182257230945e-05,18704
56123,1.7818006877750656e-05,2551
56131,1.7815467388786946e-05,11226
56149,1.7809756184437836e-05,56148
56167,1.7804048640660887e-05,18722
56171,1.780278079436008e-05,56170
56179,1.7800245643389878e-05,18726
56197,1.7794544192750503e-05,9366
56207,1.7791378298076752e-05,56206
56209,1.7790745254318704e-05,3513
56237,1.7781887369525402e-05,14059
56239,1.778125500097797e-05,28119
56249,1.777809383277925e-05,28124
56263,1.7773670085135878e-05,56262
56267,1.7772406561572503e-05,28133
56269,1.7771774867155984e-05,56268
56299,1.7762304836675607e-05,56298
56311,1.775851964980199e-05,28155
56333,1.7751584328901356e-05,14083
56359,1.7743395021203356e-05,28179
56369,1.774024729904735e-05,271
56377,1.7737729925324156e-05,18792
56383,1.773584236383307e-05,18794
56393,1.7732697320589433e-05,56392
56401,1.7730182088970053e-05,14100
56417,1.7725153765708917e-05,56416
56431,1.772075632187982e-05,5643
56437,1.7718872370962312e-05,14109
56443,1.7716988820580055e-05,28221
56453,1.771385045967442e-05,28226
56467,1.770945862184993e-05,28233
56473,1.7707577072229207e-05,18824
56477,1.770632292791756e-05,14119
56479,1.770569592237823e-05,9413
56489,1.770256156065783e-05,28244
56501,1.769880179111874e-05,56500
56503,1.7698175318124702e-05,56502
56509,1.7696296165212622e-05,56508
56519,1.769316513031016e-05,28259
56527,1.7690661100005307e-05,56526
56531,1.7689409350621782e-05,56530
56533,1.7688783542355792e-05,28266
56543,1.768565516509559e-05,56542
56569,1.767752656048366e-05,9428
56591,1.767065434433037e-05,28295
56597,1.7668781030796685e-05,14149
56599,1.766815668121345e-05,9433
56611,1.766441151013054e-05,3774
56629,1.7658796729590847e-05,484
56633,1.7657549485282434e-05,56632
56659,1.764944668984627e-05,2698
56663,1.7648200765931912e-05,56662
56671,1.7645709445748267e-05,28335
56681,1.7642596284469224e-05,28340
56687,1.7640728914918764e-05,56686
56701,1.7636373256203593e-05,8100
56711,1.7633263388055227e-05,28355
56713,1.763264154603001e-05,18904
56731,1.7627046940826005e-05,11346
56737,1.7625182861272187e-05,56736
56747,1.762207693798791e-05,28373
56767,1.7615868374231507e-05,18922
56773,1.7614006658094517e-05,14193
56779,1.761214533542331e-05,56778
56783,1.761090467217301e-05,56782
56807,1.76034643617864e-05,56806
56809,1.760284461969054e-05,14202
56813,1.7601605266400296e-05,14203
56821,1.7599127083296667e-05,11364
56827,1.759726890386612e-05,3157
56843,1.7592315676512498e-05,28421
56857,1.7587983889406758e-05,56856
56873,1.7583035886976246e-05,56872
56891,1.7577472710973617e-05,56890
